participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,helpButtonClickedCount,parameters_preset,parameters_output
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_ScaledGlyph","10","Niederschlag_Uncertainty_Maxima_ScaledGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","64309","64309","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_ScaledGlyph","10","ScaledGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-6.5284094014799905","","64309","64309","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_ScaledGlyph","10","ScaledGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","48.75","","64309","64309","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_ScaledGlyph","10","ScaledGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","0.000070042646","","64309","64309","0","precipitation","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_ScaledGlyph","10","windowEvents","Pilot","","","","","","","","{""focus"":2,""input"":1,""keydown"":138,""keyup"":15,""mousemove"":240,""mousedown"":3,""mouseup"":3,""resize"":2,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_IsoGlyph","11","IsoGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","0.00004243185","1.4379904e-9","23089","23089","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_IsoGlyph","11","Niederschlag_Uncertainty_Minima_IsoGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","5","","23089","23089","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_IsoGlyph","11","IsoGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","10.258928168006376","","23089","23089","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_IsoGlyph","11","IsoGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","200.625","","23089","23089","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_IsoGlyph","11","IsoGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","0.00018365061","","23089","23089","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_IsoGlyph","11","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":2,""keydown"":0,""keyup"":0,""mousemove"":119,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_VSUP","12","VSUP_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","103107.33","103119.4","20664","20664","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_VSUP","12","Luftdruck_Value_Maxima_VSUP_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","7","","20664","20664","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_VSUP","12","VSUP_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","47.56392574797867","","20664","20664","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_VSUP","12","VSUP_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","95.625","","20664","20664","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_VSUP","12","VSUP_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","359.5462","","20664","20664","0","air_pressure","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_VSUP","12","windowEvents","Pilot","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":61,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_ScaledGlyph","13","ScaledGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","98078.99","98008.52","26306","26306","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_ScaledGlyph","13","Luftdruck_Value_Minima_ScaledGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","26306","26306","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_ScaledGlyph","13","ScaledGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-66.2158721139987","","26306","26306","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_ScaledGlyph","13","ScaledGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","13.125","","26306","26306","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_ScaledGlyph","13","ScaledGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","304.1145","","26306","26306","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_ScaledGlyph","13","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":1,""keydown"":5,""keyup"":1,""mousemove"":101,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_IsoGlyph","14","IsoGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","0.000017626686","0.00007260401","58442","58442","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_IsoGlyph","14","Niederschlag_Uncertainty_Maxima_IsoGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","3","","58442","58442","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_IsoGlyph","14","IsoGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","51.29437713895115","","58442","58442","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_IsoGlyph","14","IsoGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","84.375","","58442","58442","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_IsoGlyph","14","IsoGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","0.000044661734","","58442","58442","0","precipitation","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Maxima_IsoGlyph","14","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":2,""keydown"":30,""keyup"":3,""mousemove"":226,""mousedown"":3,""mouseup"":3,""resize"":1,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_VSUP","15","VSUP_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","0.000050181607","1.4379904e-9","22388","22388","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_VSUP","15","Niederschlag_Uncertainty_Minima_VSUP_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","22388","22388","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_VSUP","15","VSUP_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-0.932629967837991","","22388","22388","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_VSUP","15","VSUP_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","99.375","","22388","22388","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_VSUP","15","VSUP_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","0.00017945994","","22388","22388","0","precipitation","Vsup"
"5cc82232-e368-41c4-8972-728695f4bc07","Niederschlag_Uncertainty_Minima_VSUP","15","windowEvents","Pilot","","","","","","","","{""focus"":1,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":102,""mousedown"":1,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_ScaledGlyph","16","ScaledGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","103110.4","103119.4","13172","13172","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_ScaledGlyph","16","Luftdruck_Value_Maxima_ScaledGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","13172","13172","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_ScaledGlyph","16","ScaledGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","47.56392574797867","","13172","13172","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_ScaledGlyph","16","ScaledGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","93.75","","13172","13172","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_ScaledGlyph","16","ScaledGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","357.99454","","13172","13172","0","air_pressure","ScaledGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Maxima_ScaledGlyph","16","windowEvents","Pilot","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":50,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Value","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","98069.27","98008.52","13045","13045","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_IsoGlyph","17","Luftdruck_Value_Minima_IsoGlyph_Likert_Response","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","13045","13045","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Latitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-66.2158721139987","","13045","13045","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Longitude","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","15","","13045","13045","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","302.6266","","13045","13045","0","air_pressure","IsoGlyph"
"5cc82232-e368-41c4-8972-728695f4bc07","Luftdruck_Value_Minima_IsoGlyph","17","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":63,""mousedown"":3,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Region_Task","18","","Pilot","completed","","","","100.00","","","","","15589","15589","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Region_Task","18","windowEvents","Pilot","","","","","","","","{""focus"":1,""input"":0,""keydown"":2,""keyup"":1,""mousemove"":47,""mousedown"":2,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","Temperatur_Regions_IsoGlyph_Radio_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R1","","196930","196930","0","temperature","IsoGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","Temperatur_Regions_IsoGlyph_LongText_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Compared with the other regions, R1 has the closest temperature. R4 could have been an option but it has a more significant uncertainty.","","196930","196930","0","temperature","IsoGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","Temperatur_Regions_IsoGlyph_Likert_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","4","","196930","196930","0","temperature","IsoGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","IsoGlyph_Response_Latitude","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","82.99894164283755","","196930","196930","0","temperature","IsoGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","IsoGlyph_Response_Longitude","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","16.875","","196930","196930","0","temperature","IsoGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","IsoGlyph_Response_Value","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","-18.491034","","196930","196930","0","temperature","IsoGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","IsoGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","5.937242","","196930","196930","0","temperature","IsoGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_IsoGlyph","19","windowEvents","Pilot","","","","","","","","{""focus"":9,""input"":138,""keydown"":191,""keyup"":161,""mousemove"":467,""mousedown"":14,""mouseup"":14,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","Temperatur_Regions_ScaledGlyph_Radio_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R4","","47876","47876","0","temperature","ScaledGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","Temperatur_Regions_ScaledGlyph_LongText_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","R4's temperature is the closest and with a small standard error.","","47876","47876","0","temperature","ScaledGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","Temperatur_Regions_ScaledGlyph_Likert_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","5","","47876","47876","0","temperature","ScaledGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","ScaledGlyph_Response_Latitude","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","-73.67613231320912","","47876","47876","0","temperature","ScaledGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","ScaledGlyph_Response_Longitude","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","5.625","","47876","47876","0","temperature","ScaledGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","ScaledGlyph_Response_Value","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","-27.442575","","47876","47876","0","temperature","ScaledGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","ScaledGlyph_Response_Uncertainty","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","","1.829809","","47876","47876","0","temperature","ScaledGlyphRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_ScaledGlyph","20","windowEvents","Pilot","","","","","","","","{""focus"":5,""input"":48,""keydown"":65,""keyup"":57,""mousemove"":176,""mousedown"":12,""mouseup"":11,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_Radio_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R3","","77883","77883","0","temperature","VsupRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_LongText_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","R3 has the closest distribution, and the uncertainty looks the least (regarding saturation).","","77883","77883","0","temperature","VsupRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_Likert_Response","Pilot","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Region würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","77883","77883","0","temperature","VsupRegions"
"5cc82232-e368-41c4-8972-728695f4bc07","Temperatur_Regions_VSUP","21","windowEvents","Pilot","","","","","","","","{""focus"":3,""input"":103,""keydown"":134,""keyup"":121,""mousemove"":123,""mousedown"":5,""mouseup"":6,""resize"":0,""scroll"":0,""visibility"":0}","","","","","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","Method_Rating","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Welche Darstellung fanden Sie am hilfreichsten für die Aufgaben?

| Darstellung A | Darstellung B | Darstellung C |
|---|---|---|
| <img src=""Nutzerstudie/Assets/Plots/Test/Vsup/Test_VSUP_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/ScaledGlyph/Test_ScaledGlyph_Plot.png"" width=""280"" /> | <img src=""Nutzerstudie/Assets/Plots/Test/IsoGlyph/Test_IsoGlyph_Plot.png"" width=""280"" /> |","{""Darstellung C"":""0"",""Darstellung B"":""1"",""Darstellung A"":""2""}","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","VSUP_Heading","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","### Darstellung A","","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","VSUP_Readability_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie leicht konnten Sie die Werte aus der Darstellung A ablesen?","2","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","VSUP_Effort_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie anstrengend war die Arbeit mit der Darstellung A?","6","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","ScaledGlyph_Heading","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","### Darstellung B","","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","ScaledGlyph_Readability_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie leicht konnten Sie die Werte aus der Darstellung B ablesen?","5","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","ScaledGlyph_Effort_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie anstrengend war die Arbeit mit der Darstellung B?","4","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","IsoGlyph_Heading","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","### Darstellung C","","","271869","271869","0","",""
"5cc82232-e368-41c4-8972-728695f4bc07","Feedback","22","IsoGlyph_Readability_Response","Pilot","completed","","","","100.00","Ziehen Sie die verfügbaren Antworten mit gedrückter linker Maustaste in den dafür vorgesehenen Bereich und ordnen sie dort entsprechend der angegebenen Reihenfolge an.<br> Geben Sie außerdem an wie leicht Sie Werte ablesen konnten und wie anstrengend die Arbeit mit den Darstellungen war.","Wie leicht konnten Sie die Werte aus der Darstellung C ablesen?","6","","271869","271869","0","",""
