participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,startTime,endTime,parameters_preset,parameters_output
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_IsoGlyph","11","windowEvents","DEFAULT","","","","","","","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":123,""mousedown"":0,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_VSUP","12","Temperatur_VSUP_Checkbox_Response","DEFAULT","completed","","","","100.00","Für ein neu entwickeltes Teleskop werden Umgebungstemperaturen von möglichst -12°C bevorzugt. Gleichzeitig sind möglichst verlässliche Temperaturprognosen wünschenswert, da starke Temperaturschwankungen die Funktion der Technik ebenfalls beeinträchtigen können. Die fünf markierten Regionen unterscheiden sich sowohl in ihrer prognostizierten Temperatur als auch in der Unsicherheit dieser Vorhersage. Welchen Standort würden Sie auswählen? Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R4","","109538","109538","2026-07-27T10:42:57.029Z","2026-07-27T10:44:46.567Z","temperature","VsupRegions"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_VSUP","12","Temperatur_VSUP_LongText_Response","DEFAULT","completed","","","","100.00","Für ein neu entwickeltes Teleskop werden Umgebungstemperaturen von möglichst -12°C bevorzugt. Gleichzeitig sind möglichst verlässliche Temperaturprognosen wünschenswert, da starke Temperaturschwankungen die Funktion der Technik ebenfalls beeinträchtigen können. Die fünf markierten Regionen unterscheiden sich sowohl in ihrer prognostizierten Temperatur als auch in der Unsicherheit dieser Vorhersage. Welchen Standort würden Sie auswählen? Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Die Temperatur in dieser Region ist nicht komplett gleich, aber wir haben hier sehr geringe Unsicherheit","","109538","109538","2026-07-27T10:42:57.029Z","2026-07-27T10:44:46.567Z","temperature","VsupRegions"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_VSUP","12","Temperatur_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Für ein neu entwickeltes Teleskop werden Umgebungstemperaturen von möglichst -12°C bevorzugt. Gleichzeitig sind möglichst verlässliche Temperaturprognosen wünschenswert, da starke Temperaturschwankungen die Funktion der Technik ebenfalls beeinträchtigen können. Die fünf markierten Regionen unterscheiden sich sowohl in ihrer prognostizierten Temperatur als auch in der Unsicherheit dieser Vorhersage. Welchen Standort würden Sie auswählen? Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","109538","109538","2026-07-27T10:42:57.029Z","2026-07-27T10:44:46.567Z","temperature","VsupRegions"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_VSUP","12","windowEvents","DEFAULT","","","","","","","","{""focus"":7,""input"":109,""keydown"":133,""keyup"":108,""mousemove"":300,""mousedown"":9,""mouseup"":9,""resize"":0,""scroll"":29,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_ScaledGlyph","13","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","0.00007260401","0.00007260401","43478","43478","2026-07-27T10:44:46.884Z","2026-07-27T10:45:30.362Z","precipitation","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_ScaledGlyph","13","ScaledGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","-2.797889876956741","","43478","43478","2026-07-27T10:44:46.884Z","2026-07-27T10:45:30.362Z","precipitation","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_ScaledGlyph","13","ScaledGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","108.75","","43478","43478","2026-07-27T10:44:46.884Z","2026-07-27T10:45:30.362Z","precipitation","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_ScaledGlyph","13","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","0.00012993418","","43478","43478","2026-07-27T10:44:46.884Z","2026-07-27T10:45:30.362Z","precipitation","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_ScaledGlyph","13","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":93,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_ScaledGlyph","14","Temperatur_ScaledGlyph_Checkbox_Response","DEFAULT","completed","","","","100.00","Für ein neu entwickeltes Teleskop werden Umgebungstemperaturen von möglichst -12°C bevorzugt. Gleichzeitig sind möglichst verlässliche Temperaturprognosen wünschenswert, da starke Temperaturschwankungen die Funktion der Technik ebenfalls beeinträchtigen können. Die fünf markierten Regionen unterscheiden sich sowohl in ihrer prognostizierten Temperatur als auch in der Unsicherheit dieser Vorhersage. Welchen Standort würden Sie auswählen? Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","[""R1""]","","78491","78491","2026-07-27T10:45:30.687Z","2026-07-27T10:46:49.178Z","temperature","ScaledGlyphRegions"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_ScaledGlyph","14","Temperatur_ScaledGlyph_LongText_Response","DEFAULT","completed","","","","100.00","Für ein neu entwickeltes Teleskop werden Umgebungstemperaturen von möglichst -12°C bevorzugt. Gleichzeitig sind möglichst verlässliche Temperaturprognosen wünschenswert, da starke Temperaturschwankungen die Funktion der Technik ebenfalls beeinträchtigen können. Die fünf markierten Regionen unterscheiden sich sowohl in ihrer prognostizierten Temperatur als auch in der Unsicherheit dieser Vorhersage. Welchen Standort würden Sie auswählen? Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Die Unsicherheit in dieser Region ist zwar sehr schwankend, aber die Temperatur entspricht stark dem gesuchten Wert von -12","","78491","78491","2026-07-27T10:45:30.687Z","2026-07-27T10:46:49.178Z","temperature","ScaledGlyphRegions"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_ScaledGlyph","14","Temperatur_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Für ein neu entwickeltes Teleskop werden Umgebungstemperaturen von möglichst -12°C bevorzugt. Gleichzeitig sind möglichst verlässliche Temperaturprognosen wünschenswert, da starke Temperaturschwankungen die Funktion der Technik ebenfalls beeinträchtigen können. Die fünf markierten Regionen unterscheiden sich sowohl in ihrer prognostizierten Temperatur als auch in der Unsicherheit dieser Vorhersage. Welchen Standort würden Sie auswählen? Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","5","","78491","78491","2026-07-27T10:45:30.687Z","2026-07-27T10:46:49.178Z","temperature","ScaledGlyphRegions"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Temperatur_Regions_ScaledGlyph","14","windowEvents","DEFAULT","","","","","","","","{""focus"":5,""input"":103,""keydown"":127,""keyup"":114,""mousemove"":127,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":32,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_VSUP","15","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","98008.52","98008.52","28655","28655","2026-07-27T10:46:49.596Z","2026-07-27T10:47:18.251Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_VSUP","15","VSUP_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","-66.2158721139987","","28655","28655","2026-07-27T10:46:49.596Z","2026-07-27T10:47:18.251Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_VSUP","15","VSUP_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","24.375","","28655","28655","2026-07-27T10:46:49.596Z","2026-07-27T10:47:18.251Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_VSUP","15","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","299.5629","","28655","28655","2026-07-27T10:46:49.596Z","2026-07-27T10:47:18.251Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_VSUP","15","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_VSUP","16","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","103119.4","103119.4","19511","19511","2026-07-27T10:47:18.641Z","2026-07-27T10:47:38.152Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_VSUP","16","VSUP_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","45.698693877701785","","19511","19511","2026-07-27T10:47:18.641Z","2026-07-27T10:47:38.152Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_VSUP","16","VSUP_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","95.625","","19511","19511","2026-07-27T10:47:18.641Z","2026-07-27T10:47:38.152Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_VSUP","16","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","315.1858","","19511","19511","2026-07-27T10:47:18.641Z","2026-07-27T10:47:38.152Z","air_pressure","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_VSUP","16","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":42,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","98008.52","98008.52","48420","48420","2026-07-27T10:47:38.390Z","2026-07-27T10:48:26.810Z","air_pressure","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","-66.2158721139987","","48420","48420","2026-07-27T10:47:38.390Z","2026-07-27T10:48:26.810Z","air_pressure","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","24.375","","48420","48420","2026-07-27T10:47:38.390Z","2026-07-27T10:48:26.810Z","air_pressure","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_IsoGlyph","17","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert:","","299.5629","","48420","48420","2026-07-27T10:47:38.390Z","2026-07-27T10:48:26.810Z","air_pressure","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Minima_IsoGlyph","17","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":137,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_VSUP","18","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","0.00007260401","0.00007260401","39093","39093","2026-07-27T10:48:27.197Z","2026-07-27T10:49:06.290Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_VSUP","18","VSUP_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","-2.797889876956741","","39093","39093","2026-07-27T10:48:27.197Z","2026-07-27T10:49:06.290Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_VSUP","18","VSUP_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","108.75","","39093","39093","2026-07-27T10:48:27.197Z","2026-07-27T10:49:06.290Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_VSUP","18","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","0.00012993418","","39093","39093","2026-07-27T10:48:27.197Z","2026-07-27T10:49:06.290Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_VSUP","18","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":84,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_VSUP","19","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","1.4379904e-9","1.4379904e-9","35303","35303","2026-07-27T10:49:06.564Z","2026-07-27T10:49:41.867Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_VSUP","19","VSUP_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","21.450475037398185","","35303","35303","2026-07-27T10:49:06.564Z","2026-07-27T10:49:41.867Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_VSUP","19","VSUP_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","5.625","","35303","35303","2026-07-27T10:49:06.564Z","2026-07-27T10:49:41.867Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_VSUP","19","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","3.9115616e-10","","35303","35303","2026-07-27T10:49:06.564Z","2026-07-27T10:49:41.867Z","precipitation","Vsup"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_VSUP","19","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":91,""mousedown"":2,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_IsoGlyph","20","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","1.4379904e-9","1.4379904e-9","15475","15475","2026-07-27T10:49:42.109Z","2026-07-27T10:49:57.584Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_IsoGlyph","20","IsoGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","21.450475037398185","","15475","15475","2026-07-27T10:49:42.109Z","2026-07-27T10:49:57.584Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_IsoGlyph","20","IsoGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","5.625","","15475","15475","2026-07-27T10:49:42.109Z","2026-07-27T10:49:57.584Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_IsoGlyph","20","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit:","","3.9115616e-10","","15475","15475","2026-07-27T10:49:42.109Z","2026-07-27T10:49:57.584Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Minima_IsoGlyph","20","windowEvents","DEFAULT","","","","","","","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":0,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_IsoGlyph","21","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","0.00007260401","0.00007260401","38249","38249","2026-07-27T10:49:57.850Z","2026-07-27T10:50:36.099Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_IsoGlyph","21","IsoGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","-2.797889876956741","","38249","38249","2026-07-27T10:49:57.850Z","2026-07-27T10:50:36.099Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_IsoGlyph","21","IsoGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","108.75","","38249","38249","2026-07-27T10:49:57.850Z","2026-07-27T10:50:36.099Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_IsoGlyph","21","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit:","","0.00012993418","","38249","38249","2026-07-27T10:49:57.850Z","2026-07-27T10:50:36.099Z","precipitation","IsoGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Niederschlag_Uncertainty_Maxima_IsoGlyph","21","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_ScaledGlyph","22","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","103119.4","103119.4","12785","12785","2026-07-27T10:50:36.326Z","2026-07-27T10:50:49.111Z","air_pressure","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_ScaledGlyph","22","ScaledGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","45.698693877701785","","12785","12785","2026-07-27T10:50:36.326Z","2026-07-27T10:50:49.111Z","air_pressure","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_ScaledGlyph","22","ScaledGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","95.625","","12785","12785","2026-07-27T10:50:36.326Z","2026-07-27T10:50:49.111Z","air_pressure","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_ScaledGlyph","22","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert:","","315.1858","","12785","12785","2026-07-27T10:50:36.326Z","2026-07-27T10:50:49.111Z","air_pressure","ScaledGlyph"
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Luftdruck_Value_Maxima_ScaledGlyph","22","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":26,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Demographic","23","Qualification","DEFAULT","completed","","","","100.00","","Welchen Bildungsabschluss haben Sie?","Gymnasium","","9907","9907","2026-07-27T10:50:49.428Z","2026-07-27T10:50:59.335Z","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Demographic","23","Age","DEFAULT","completed","","","","100.00","","Wie alt sind Sie?","25-29","","9907","9907","2026-07-27T10:50:49.428Z","2026-07-27T10:50:59.335Z","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Demographic","23","Eyesight","DEFAULT","completed","","","","100.00","","Haben Sie eine Farbsehschwäche?","Keine","","9907","9907","2026-07-27T10:50:49.428Z","2026-07-27T10:50:59.335Z","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Demographic","23","windowEvents","DEFAULT","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Feedback","24","Study_Rating","DEFAULT","completed","","","","100.00","","Bewerten Sie Ihre Zufriedenheit mit dieser Studie auf einer Skala von 1 bis 5.","5","","7110","7110","2026-07-27T10:50:59.686Z","2026-07-27T10:51:06.796Z","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Feedback","24","Remarks","DEFAULT","completed","","","","100.00","","Weitere Anmerkungen","","","7110","7110","2026-07-27T10:50:59.686Z","2026-07-27T10:51:06.796Z","",""
"e10a8ce6-d95e-4fb3-a698-7144bf6fdc9f","Feedback","24","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":50,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","",""
