participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,helpButtonClickedCount,startTime,endTime,parameters_preset,parameters_output
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Consent","1","Einwilligungserklärung_Radio","DEFAULT","completed","","","","100.00","","","Ja, ich stimme zu.","","3388","3388","0","2026-08-22T14:03:55.607Z","2026-08-22T14:03:58.995Z","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Consent","1","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":24,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Task_Explanation","2","Beispiel_Checkbox_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier wählen Sie eine der Optionen aus:","","","5753","5753","0","2026-08-22T14:03:59.355Z","2026-08-22T14:04:05.108Z","empty","vsupPlot"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Task_Explanation","2","Beispiel_LongText_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier können Sie eine Begründung schreiben:","","","5753","5753","0","2026-08-22T14:03:59.355Z","2026-08-22T14:04:05.108Z","empty","vsupPlot"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Task_Explanation","2","Beispiel_Likert_Response","DEFAULT","completed","","","","100.00","Beispiel","Hier bewerten Sie:","","","5753","5753","0","2026-08-22T14:03:59.355Z","2026-08-22T14:04:05.108Z","empty","vsupPlot"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Task_Explanation","2","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":29,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","VSUP_Explanation","3","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","5426","5426","0","2026-08-22T14:04:05.549Z","2026-08-22T14:04:10.975Z","test1","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","VSUP_Explanation","3","VSUP_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","1","","5426","5426","0","2026-08-22T14:04:05.549Z","2026-08-22T14:04:10.975Z","test1","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","VSUP_Explanation","3","VSUP_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","8","","5426","5426","0","2026-08-22T14:04:05.549Z","2026-08-22T14:04:10.975Z","test1","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","VSUP_Explanation","3","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","5426","5426","0","2026-08-22T14:04:05.549Z","2026-08-22T14:04:10.975Z","test1","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","VSUP_Explanation","3","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":33,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":9,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","6141","6141","0","2026-08-22T14:04:11.151Z","2026-08-22T14:04:17.292Z","test2","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","8","","6141","6141","0","2026-08-22T14:04:11.151Z","2026-08-22T14:04:17.292Z","test2","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","4","","6141","6141","0","2026-08-22T14:04:11.151Z","2026-08-22T14:04:17.292Z","test2","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","ScaledGlyph_Explanation","4","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","6141","6141","0","2026-08-22T14:04:11.151Z","2026-08-22T14:04:17.292Z","test2","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","ScaledGlyph_Explanation","4","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":38,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":12,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","IsoGlyph_Explanation","5","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","10","10","6788","6788","0","2026-08-22T14:04:17.479Z","2026-08-22T14:04:24.267Z","test3","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","IsoGlyph_Explanation","5","IsoGlyph_Response_Latitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","3","","6788","6788","0","2026-08-22T14:04:17.479Z","2026-08-22T14:04:24.267Z","test3","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","IsoGlyph_Explanation","5","IsoGlyph_Response_Longitude","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","2","","6788","6788","0","2026-08-22T14:04:17.479Z","2026-08-22T14:04:24.267Z","test3","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","IsoGlyph_Explanation","5","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","15","","6788","6788","0","2026-08-22T14:04:17.479Z","2026-08-22T14:04:24.267Z","test3","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","IsoGlyph_Explanation","5","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":35,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_VSUP","6","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","7596","7596","0","2026-08-22T14:04:24.541Z","2026-08-22T14:04:32.137Z","precipitation","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_VSUP","6","Niederschlag_Uncertainty_Minima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","7596","7596","0","2026-08-22T14:04:24.541Z","2026-08-22T14:04:32.137Z","precipitation","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_VSUP","6","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":5,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_IsoGlyph","7","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-999","98008.52","5857","5857","0","2026-08-22T14:04:33.495Z","2026-08-22T14:04:39.352Z","air_pressure","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_IsoGlyph","7","Luftdruck_Value_Minima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","5857","5857","0","2026-08-22T14:04:33.495Z","2026-08-22T14:04:39.352Z","air_pressure","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_IsoGlyph","7","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_IsoGlyph","8","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-999","0.00007260401","6114","6114","0","2026-08-22T14:04:40.404Z","2026-08-22T14:04:46.518Z","precipitation","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_IsoGlyph","8","Niederschlag_Uncertainty_Maxima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","6114","6114","0","2026-08-22T14:04:40.404Z","2026-08-22T14:04:46.518Z","precipitation","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_IsoGlyph","8","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_ScaledGlyph","9","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","-999","103119.4","6592","6592","0","2026-08-22T14:04:47.565Z","2026-08-22T14:04:54.157Z","air_pressure","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_ScaledGlyph","9","Luftdruck_Value_Maxima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","6592","6592","0","2026-08-22T14:04:47.565Z","2026-08-22T14:04:54.157Z","air_pressure","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_ScaledGlyph","9","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":5,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_ScaledGlyph","10","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","5876","5876","0","2026-08-22T14:04:55.333Z","2026-08-22T14:05:01.209Z","precipitation","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_ScaledGlyph","10","Niederschlag_Uncertainty_Minima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","5876","5876","0","2026-08-22T14:04:55.333Z","2026-08-22T14:05:01.209Z","precipitation","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_ScaledGlyph","10","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":6,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_VSUP","11","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-999","98008.52","7321","7321","0","2026-08-22T14:05:02.310Z","2026-08-22T14:05:09.631Z","air_pressure","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_VSUP","11","Luftdruck_Value_Minima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","7321","7321","0","2026-08-22T14:05:02.310Z","2026-08-22T14:05:09.631Z","air_pressure","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_VSUP","11","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_VSUP","12","VSUP_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-999","0.00007260401","13645","13645","0","2026-08-22T14:05:10.938Z","2026-08-22T14:05:24.583Z","precipitation","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_VSUP","12","Niederschlag_Uncertainty_Maxima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","13645","13645","0","2026-08-22T14:05:10.938Z","2026-08-22T14:05:24.583Z","precipitation","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_VSUP","12","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":28,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_IsoGlyph","13","IsoGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","-999","103119.4","7865","7865","0","2026-08-22T14:05:25.809Z","2026-08-22T14:05:33.674Z","air_pressure","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_IsoGlyph","13","Luftdruck_Value_Maxima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","7865","7865","0","2026-08-22T14:05:25.809Z","2026-08-22T14:05:33.674Z","air_pressure","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_IsoGlyph","13","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_IsoGlyph","14","IsoGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","","-999","1.4379904e-9","7327","7327","0","2026-08-22T14:05:34.644Z","2026-08-22T14:05:41.971Z","precipitation","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_IsoGlyph","14","Niederschlag_Uncertainty_Minima_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der geringsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","7327","7327","0","2026-08-22T14:05:34.644Z","2026-08-22T14:05:41.971Z","precipitation","IsoGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Minima_IsoGlyph","14","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_ScaledGlyph","15","ScaledGlyph_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","","-999","98008.52","6880","6880","0","2026-08-22T14:05:42.932Z","2026-08-22T14:05:49.812Z","air_pressure","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_ScaledGlyph","15","Luftdruck_Value_Minima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem geringsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","6880","6880","0","2026-08-22T14:05:42.932Z","2026-08-22T14:05:49.812Z","air_pressure","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Minima_ScaledGlyph","15","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":11,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_ScaledGlyph","16","ScaledGlyph_Response_Uncertainty","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","","-999","0.00007260401","5821","5821","0","2026-08-22T14:05:50.808Z","2026-08-22T14:05:56.629Z","precipitation","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_ScaledGlyph","16","Niederschlag_Uncertainty_Maxima_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit der höchsten Unsicherheit.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","5821","5821","0","2026-08-22T14:05:50.808Z","2026-08-22T14:05:56.629Z","precipitation","ScaledGlyph"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Niederschlag_Uncertainty_Maxima_ScaledGlyph","16","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":7,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_VSUP","17","VSUP_Response_Value","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","","-999","103119.4","8097","8097","0","2026-08-22T14:05:57.753Z","2026-08-22T14:06:05.850Z","air_pressure","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_VSUP","17","Luftdruck_Value_Maxima_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Klicken Sie auf die Stelle mit dem höchsten Mittelwert.","Wie sicher sind Sie sich mit Ihrer Antwort?","6","","8097","8097","0","2026-08-22T14:05:57.753Z","2026-08-22T14:06:05.850Z","air_pressure","Vsup"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Luftdruck_Value_Maxima_VSUP","17","windowEvents","DEFAULT","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":6,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Region_Task","18","","DEFAULT","completed","","","","100.00","","","","","1591","1591","0","2026-08-22T14:06:07.089Z","2026-08-22T14:06:08.680Z","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Region_Task","18","windowEvents","DEFAULT","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":15,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_ScaledGlyph","19","Temperatur_Regions_ScaledGlyph_Radio_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R1","","19625","19625","0","2026-08-22T14:06:09.014Z","2026-08-22T14:06:28.639Z","temperature","ScaledGlyphRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_ScaledGlyph","19","Temperatur_Regions_ScaledGlyph_LongText_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Testdurchlauf 6","","19625","19625","0","2026-08-22T14:06:09.014Z","2026-08-22T14:06:28.639Z","temperature","ScaledGlyphRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_ScaledGlyph","19","Temperatur_Regions_ScaledGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","19625","19625","0","2026-08-22T14:06:09.014Z","2026-08-22T14:06:28.639Z","temperature","ScaledGlyphRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_ScaledGlyph","19","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":2,""mousemove"":38,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_IsoGlyph","20","Temperatur_Regions_IsoGlyph_Radio_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R1","","9036","9036","0","2026-08-22T14:06:29.840Z","2026-08-22T14:06:38.876Z","temperature","IsoGlyphRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_IsoGlyph","20","Temperatur_Regions_IsoGlyph_LongText_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Testdurchlauf 6","","9036","9036","0","2026-08-22T14:06:29.840Z","2026-08-22T14:06:38.876Z","temperature","IsoGlyphRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_IsoGlyph","20","Temperatur_Regions_IsoGlyph_Likert_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","9036","9036","0","2026-08-22T14:06:29.840Z","2026-08-22T14:06:38.876Z","temperature","IsoGlyphRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_IsoGlyph","20","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":3,""keyup"":2,""mousemove"":17,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_Radio_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Welche Region würden Sie wählen?","R1","","11354","11354","0","2026-08-22T14:06:39.958Z","2026-08-22T14:06:51.312Z","temperature","VsupRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_LongText_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wieso haben Sie sich für diese Region entschieden?","Testdurchlauf 6","","11354","11354","0","2026-08-22T14:06:39.958Z","2026-08-22T14:06:51.312Z","temperature","VsupRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_VSUP","21","Temperatur_Regions_VSUP_Likert_Response","DEFAULT","completed","","","","100.00","Lesen Sie sich die Erklärung aufmerksam durch und bearbeiten Sie folgende Aufgaben:<br> Welchen Standort würden Sie auswählen? <br> Wählen Sie eine Region aus und begründen Sie Ihre Entscheidung.","Wie sicher sind Sie sich mit Ihrer Antwort?","1","","11354","11354","0","2026-08-22T14:06:39.958Z","2026-08-22T14:06:51.312Z","temperature","VsupRegions"
"9d6e61bf-ee0c-48fc-8518-0dd9a072f6d5","Temperatur_Regions_VSUP","21","windowEvents","DEFAULT","","","","","","","","{""focus"":3,""input"":3,""keydown"":2,""keyup"":2,""mousemove"":16,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","",""
